0030,2008,00,2,Late
0030,2009,0,2,Early
0030,2010,00,2,Late
0030,2011,00,2,Late
0030,2012,00,2,Late
0032,2012,000,1,Late
0033,2012,000,1,Late
0040,2009,0,2,Mid
0040,2010,0,2,Mid
0040,2011,0,2,Mid
0040,2012,0,2,Mid
0101,1997,00,1,Mid
0101,1998,00,1,Mid
0101,1999,00,1,Mid
0101,2000,00,1,Mid
0101,2001,00,1,Mid
0101,2002,00,1,Mid
0101,2003,0,1,Mid
0101,2004,0,1,Mid
0101,2005,00,1,Mid
0101,2006,00,1,Mid
0101,2007,00,1,Mid
0101,2008,00,1,Mid
0101,2009,00,1,Mid
0101,2010,00,1,Mid
0101,2011,00,1,Mid
0101,2012,00,1,Mid
0102,1999,0,1,Mid
0102,2000,0,1,Mid
0102,2001,0,1,Mid
0102,2002,0,1,Mid
0102,2003,0,1,Mid
0102,2004,0,1,Mid
0103,1999,0,1,Mid
0103,2000,0,1,Mid
0103,2001,0,1,Mid
0103,2002,0,1,Mid
0103,2003,0,1,Mid
0103,2004,0,1,Mid
0103,2007,0,1,Mid
0103,2008,0,1,Mid
0103,2009,0,1,Mid
0103,2010,0,1,Mid
0103,2011,0,1,Mid
0103,2012,0,1,Mid
0104,1999,0,1,Mid
0104,2000,0,1,Mid
0104,2001,0,1,Mid
0104,2002,0,1,Mid
0104,2003,0,1,Mid
0104,2004,0,1,Mid
0104,2005,0,1,Mid
0104,2007,0,1,Mid
0105,2000,0,1,Early
0105,2001,00,1,Late
0105,2002,00,1,Late
0105,2003,0,1,Early
0105,2004,0,1,Early
0105,2007,00,1,Mid
0105,2008,00,1,Mid
0105,2009,00,1,Mid
0105,2010,00,1,Mid
0105,2011,00,1,Mid
0105,2012,00,1,Mid
0106,2004,0,1,Mid
0106,2005,0,1,Mid
0106,2006,0,1,Mid
0106,2007,0,1,Mid
0106,2008,00,1,Late
0107,2004,0,1,Early
0107,2005,0,1,Early
0107,2006,0,1,Mid
0107,2007,0,1,Early
0107,2008,0,1,Early
0107,2009,0,1,Early
0107,2010,0,1,Early
0107,2011,0,1,Early
0107,2012,0,1,Early
0108,2004,0,1,Mid
0108,2005,00,2,Late
0108,2006,0,1,Mid
0108,2007,0,2,Mid
0109,2003,0,1,Mid
0109,2004,0,1,Mid
0109,2005,0,1,Mid
0109,2006,0,1,Early
0109,2007,0,1,Early
0109,2008,0,1,Early
0110,2007,0,1,Mid
0110,2008,0,1,Mid
0110,2009,0,1,Mid
0110,2010,0,1,Early
0110,2011,0,1,Mid
0110,2012,0,1,Mid
0111,2011,0,1,Early
0111,2012,0,1,Mid
0112,2009,0,1,Early
0113,2009,0,1,Mid
0114,2009,0,2,Late
0114,2010,0,2,Late
0114,2011,0,2,Late
0114,2012,0,2,Late
0116,2009,0,1,Mid
0116,2010,0,1,Mid
0116,2011,0,1,Mid
0116,2012,0,1,Mid
0117,2011,0,1,Mid
0117,2012,0,1,Mid
0118,2011,0,1,Late
0118,2012,0,1,Late
0119,2011,0,2,Late
0119,2012,0,2,Late
0120,2004,0,1,Mid
0120,2005,0,2,Mid
0120,2006,0,1,Mid
0120,2007,0,1,Mid
0120,2008,0,1,Mid
0120,2009,0,2,Mid
0120,2010,0,1,Mid
0120,2011,0,1,Mid
0120,2012,0,1,Mid
0121,2009,0,1,Mid
0121,2010,0,1,Mid
0121,2011,0,1,Mid
0121,2012,0,1,Mid
0130,2005,0,1,Mid
0130,2006,0,1,Mid
0130,2007,0,1,Mid
0130,2008,0,1,Mid
0130,2009,0,1,Mid
0130,2010,00,1,Mid
0130,2011,00,1,Mid
0130,2012,00,1,Late
0140,2005,0,1,Late
0140,2006,0,1,Late
0140,2007,0,1,Late
0140,2008,0,1,Late
0140,2009,0,1,Late
0140,2010,0,1,Late
0140,2011,0,1,Late
0140,2012,0,1,Late
0150,2007,0,1,Mid
0150,2008,0,1,Mid
0150,2009,0,1,Mid
0150,2010,0,1,Mid
0150,2011,0,1,Mid
0150,2012,0,1,Mid
0160,2008,00,1,Late
0160,2009,00,1,Late
0160,2010,00,1,Late
0160,2011,00,1,Late
0160,2012,00,1,Late
0201,1997,0,2,Mid
0201,1998,0,2,Mid
0201,2001,0,2,Mid
0201,2002,0,2,Mid
0202,2000,1,2,Early
0202,2001,1,2,Late
0202,2002,1,2,Late
0203,1997,1,2,Early
0203,1998,1,2,Early
0203,1999,1,2,Early
0203,2001,1,2,Early
0203,2002,1,2,Early
0204,1997,1,2,Early
0204,1998,1,2,Early
0204,2001,1,2,Early
0204,2002,1,2,Early
0204,2003,1,2,Early
0204,2004,1,2,Early
0205,1997,0,2,Mid
0205,1998,0,2,Mid
0205,2001,0,2,Mid
0205,2002,0,2,Mid
0206,2009,0,2,Late
0206,2010,0,2,Late
0206,2011,1,2,Early
0206,2012,1,2,Early
0207,2011,1,2,Mid
0208,2012,0,2,Late
0401,2007,0,1,Mid
0402,2008,0,1,Mid
0402,2009,0,1,Mid
0403,2008,1,2,Mid
0403,2009,0,1,Mid
0404,2008,0,1,Mid
0404,2009,00,1,Mid
0405,2008,0,1,Mid
0405,2009,0,1,Mid
0406,2009,00,2,Late
0406,2010,00,2,Late
0406,2011,00,1,Mid
0406,2012,00,2,Late
0407,2009,2,2,Late
0407,2010,0,2,Mid
0407,2011,0,2,Late
0407,2012,0,2,Late
0408,2010,0,2,Mid
0408,2011,0,2,Mid
0408,2012,0,2,Mid
0421,2003,00,1,Early
0421,2004,00,1,Early
0431,2003,00,1,Mid
0431,2004,00,1,Mid
0440,2004,0,1,Early
0441,2003,0,2,Mid
0441,2004,0,2,Mid
0452,2004,0,1,Mid
0471,2002,00,2,Late
0471,2003,00,2,Late
0471,2004,00,2,Late
0480,2003,0,1,Mid
0480,2004,0,1,Mid
0488,2002,0,1,Mid
0488,2003,0,1,Mid
0488,2004,0,1,Mid
0493,1997,1,2,Mid
0493,1998,1,2,Mid
0493,2000,1,2,Mid
0493,2001,1,2,Mid
0493,2003,0,2,Mid
0493,2004,0,2,Mid
0493,2012,0,2,Mid
0495,1999,0,2,Mid
0496,1999,00,1,Mid
0496,2000,00,1,Mid
0496,2001,00,1,Mid
0496,2002,00,1,Mid
0496,2003,00,1,Mid
0496,2004,00,1,Mid
0497,1999,0,1,Mid
0497,2000,0,1,Mid
0497,2001,0,1,Mid
0498,1999,0,1,Mid
0498,2000,0,1,Mid
0498,2001,0,1,Mid
0499,2002,0,1,Mid
0499,2003,0,1,Mid
0499,2004,0,1,Mid
0501,1997,0,5,Early
0501,1998,0,5,Early
0501,1999,0,5,Early
0501,2000,0,5,Early
0501,2001,0,5,Early
0501,2002,0,5,Early
0501,2003,0,5,Early
0501,2004,0,5,Early
0501,2005,0,5,Early
0501,2006,0,5,Early
0501,2007,0,5,Early
0501,2008,0,5,Early
0501,2012,00,5,Mid
0502,1998,00,5,Late
0502,1999,00,5,Late
0502,2000,00,5,Late
0502,2001,00,5,Late
0502,2002,00,5,Late
0502,2003,00,5,Late
0502,2004,00,5,Late
0502,2005,00,5,Late
0502,2012,00,5,Late
0503,1999,0,5,Early
0503,2000,0,5,Early
0503,2001,0,5,Early
0503,2002,0,5,Early
0503,2003,0,5,Early
0503,2004,0,5,Early
0503,2005,00,5,Mid
0503,2008,00,5,Late
0503,2009,00,5,Late
0503,2010,00,5,Late
0503,2011,00,5,Late
0503,2012,00,5,Late
0504,2000,0,5,Early
0504,2001,0,5,Early
0504,2002,0,5,Early
0504,2003,0,5,Early
0504,2004,0,5,Early
0504,2005,00,5,Late
0505,2001,1,5,Early
0505,2002,1,5,Early
0505,2003,1,5,Early
0505,2004,1,5,Early
0505,2005,1,5,Early
0506,2005,00,5,Late
0507,2005,00,5,Late
0510,1997,1,4,Mid
0510,1998,1,4,Mid
0510,1999,1,5,Early
0510,2000,1,5,Early
0510,2001,1,5,Early
0510,2002,1,5,Early
0510,2003,1,4,Mid
0510,2004,1,4,Mid
0510,2005,1,4,Mid
0510,2006,1,4,Mid
0510,2007,1,4,Mid
0510,2008,1,4,Mid
0510,2009,1,4,Mid
0510,2010,1,4,Mid
0510,2011,1,4,Mid
0510,2012,1,4,Mid
0512,2011,00,5,Late
0512,2012,00,5,Late
0513,2011,00,5,Late
0513,2012,00,5,Late
0514,2011,00,5,Mid
0514,2012,00,5,Mid
0516,2011,1,4,Early
0516,2012,1,4,Early
0517,2011,1,4,Early
0517,2012,1,4,Early
0520,1997,1,4,Early
0520,1999,1,4,Mid
0520,2000,1,4,Mid
0520,2001,1,4,Mid
0520,2002,1,4,Mid
0520,2003,1,4,Early
0520,2004,1,4,Early
0520,2005,1,4,Early
0520,2006,1,4,Early
0520,2007,1,4,Early
0520,2008,1,4,Early
0520,2009,1,4,Mid
0520,2010,1,4,Mid
0520,2011,1,4,Mid
0520,2012,1,4,Early
0525,2010,1,4,Late
0525,2011,1,4,Late
0525,2012,1,4,Late
0530,1997,00,5,Late
0530,1998,00,5,Late
0530,1999,00,5,Late
0530,2000,00,5,Late
0530,2001,00,5,Late
0530,2002,00,5,Late
0530,2003,00,5,Late
0530,2004,00,5,Late
0535,2011,1,4,Late
0535,2012,1,4,Late
0540,1997,1,4,Mid
0540,2000,1,4,Mid
0540,2001,1,4,Mid
0540,2002,1,4,Mid
0540,2003,1,4,Early
0540,2004,1,4,Early
0550,1997,1,4,Late
0550,1998,1,4,Late
0550,1999,1,4,Late
0550,2000,1,4,Late
0550,2001,1,4,Late
0550,2002,1,4,Late
0550,2003,1,4,Late
0550,2004,1,4,Late
0550,2005,1,4,Late
0550,2006,1,4,Late
0550,2007,1,4,Late
0550,2008,1,4,Late
0550,2009,1,4,Late
0550,2010,1,4,Late
0550,2011,1,4,Late
0550,2012,1,4,Late
0555,2011,1,4,Late
0555,2012,1,4,Late
0891,2000,1,4,Mid
0893,2000,1,4,Mid
0894,2000,1,4,Early
0896,2000,1,4,Early
1001,2006,1,2,Late
1001,2007,1,2,Late
1001,2008,1,2,Late
1001,2009,1,2,Late
1001,2010,1,2,Late
1001,2011,1,2,Late
1001,2012,1,2,Late
1020,2005,1,2,Early
1020,2006,1,2,Early
1020,2007,1,2,Early
1020,2008,1,2,Early
1020,2009,1,2,Early
1020,2010,1,2,Early
1020,2011,1,2,Early
1020,2012,1,2,Early
1030,1997,1,2,Late
1030,1998,1,2,Late
1030,1999,1,2,Late
1030,2000,1,2,Late
1030,2001,1,2,Late
1030,2002,1,2,Late
1030,2003,1,2,Late
1030,2004,1,2,Late
1030,2005,1,2,Late
1030,2006,1,2,Late
1030,2007,1,2,Mid
1030,2008,2,2,Early
1030,2009,2,2,Early
1030,2010,2,2,Early
1030,2011,2,2,Early
1030,2012,2,2,Early
1040,2006,1,3,Mid
1040,2007,2,2,Early
1040,2008,1,2,Mid
1040,2009,1,2,Mid
1040,2010,1,2,Mid
1040,2011,1,2,Mid
1040,2012,1,2,Mid
1050,1998,0,2,Mid
1050,1999,0,2,Mid
1050,2000,0,2,Mid
1050,2001,0,2,Mid
1050,2002,0,2,Mid
1050,2003,0,2,Mid
1050,2004,0,2,Mid
1050,2005,1,2,Mid
1050,2006,1,2,Mid
1050,2007,2,2,Early
1050,2008,1,2,Mid
1050,2009,1,2,Mid
1050,2010,1,2,Late
1050,2011,1,2,Mid
1050,2012,1,2,Late
1060,2012,2,2,Early
1063,2012,2,2,Early
1070,2012,1,2,Late
1080,1998,1,2,Mid
1080,1999,1,2,Mid
1080,2001,1,2,Mid
1080,2002,1,2,Mid
1090,1997,1,4,Late
1090,1998,1,4,Late
1090,1999,1,4,Late
1090,2000,1,4,Late
1090,2001,1,4,Late
1090,2002,1,4,Late
1090,2003,1,4,Late
1090,2004,1,4,Late
1090,2005,1,4,Late
1090,2006,2,4,Early
1090,2007,2,4,Early
1090,2008,1,4,Late
1090,2009,1,4,Late
1090,2010,1,4,Late
1090,2011,1,4,Late
1090,2012,1,4,Late
1101,1997,1,1,Mid
1101,1999,1,1,Mid
1101,2000,1,1,Mid
1101,2001,1,1,Mid
1101,2002,1,1,Mid
1101,2003,1,1,Mid
1101,2004,1,1,Mid
1101,2008,2,1,Mid
1101,2010,1,1,Mid
1101,2011,1,1,Mid
1102,2001,0,1,Late
1102,2002,0,1,Late
1102,2003,0,1,Late
1102,2004,0,1,Late
1102,2008,1,1,Late
1102,2009,0,1,Late
1102,2010,0,1,Late
1102,2011,0,1,Late
1102,2012,0,1,Late
1103,2000,1,1,Mid
1103,2001,1,1,Mid
1103,2002,1,1,Mid
1103,2009,0,1,Late
1103,2011,0,1,Late
1104,2010,2,1,Mid
1104,2011,2,1,Mid
1104,2012,2,1,Mid
1106,2012,2,1,Mid
1107,2012,2,1,Mid
1110,1997,1,1,Late
1110,1999,1,1,Late
1110,2000,1,1,Late
1110,2001,1,1,Late
1110,2002,1,1,Late
1110,2003,1,1,Late
1110,2004,1,1,Late
1110,2005,2,2,Early
1110,2006,1,1,Late
1110,2007,1,1,Late
1110,2008,1,1,Late
1110,2009,1,1,Late
1110,2010,1,1,Late
1110,2011,1,1,Late
1110,2012,1,1,Late
1111,2006,1,1,Late
1111,2007,1,1,Late
1111,2008,1,1,Late
1111,2009,1,1,Late
1111,2010,1,1,Late
1111,2011,1,1,Late
1111,2012,1,1,Late
1115,2010,1,1,Late
1115,2011,1,1,Late
1115,2012,1,1,Late
1120,1999,1,1,Mid
1120,2000,1,1,Mid
1120,2001,1,1,Mid
1120,2002,1,1,Mid
1120,2003,1,1,Mid
1120,2004,1,1,Mid
1120,2005,1,1,Mid
1120,2006,1,1,Mid
1120,2007,1,1,Mid
1120,2008,1,1,Mid
1120,2009,1,1,Mid
1120,2010,1,1,Mid
1120,2011,1,1,Mid
1120,2012,1,1,Mid
1121,2009,1,1,Mid
1121,2010,1,1,Mid
1121,2011,1,1,Mid
1121,2012,1,1,Mid
1122,2009,1,1,Mid
1130,2008,1,1,Mid
1130,2009,1,1,Mid
1130,2010,1,1,Mid
1130,2011,1,1,Mid
1130,2012,1,1,Mid
1140,2009,1,1,Late
1140,2010,1,1,Late
1140,2011,1,1,Late
1140,2012,1,1,Late
1201,1997,2,2,Early
1201,2002,0,2,Late
1201,2003,0,2,Late
1201,2004,0,2,Late
1201,2006,0,2,Late
1201,2007,0,2,Late
1201,2008,2,2,Early
1201,2010,1,2,Mid
1201,2011,1,2,Mid
1202,2003,0,2,Mid
1202,2004,0,2,Mid
1202,2008,2,2,Early
1202,2010,1,2,Late
1202,2011,1,2,Late
1203,2008,1,2,Mid
1203,2010,1,2,Mid
1203,2011,1,2,Mid
1204,1998,1,2,Mid
1204,2001,1,2,Mid
1204,2002,1,2,Mid
1204,2008,1,2,Late
1204,2010,1,2,Early
1204,2011,1,2,Early
1205,1997,1,2,Late
1205,1998,1,2,Late
1205,2001,1,2,Late
1205,2002,1,2,Late
1205,2010,2,2,Early
1205,2011,2,2,Early
1206,1998,2,2,Early
1206,2001,2,2,Early
1206,2002,2,2,Early
1206,2009,1,2,Late
1206,2010,1,2,Late
1206,2011,1,2,Late
1206,2012,1,2,Late
1207,2009,1,2,Early
1208,2009,1,2,Mid
1209,2009,1,2,Mid
1210,1997,1,2,Late
1210,1998,1,2,Late
1210,1999,1,2,Late
1210,2000,1,2,Late
1210,2001,1,2,Late
1210,2002,1,2,Late
1210,2003,1,2,Late
1210,2004,1,2,Late
1210,2005,1,2,Mid
1210,2006,1,2,Mid
1210,2007,1,2,Mid
1210,2008,1,2,Mid
1210,2009,1,2,Mid
1210,2010,1,2,Mid
1210,2011,1,2,Mid
1210,2012,1,2,Mid
1220,1997,1,2,Mid
1220,1998,1,2,Mid
1220,1999,1,2,Mid
1220,2000,1,2,Mid
1220,2001,2,2,Early
1220,2002,2,2,Early
1220,2003,2,2,Early
1220,2004,2,2,Early
1220,2005,1,2,Mid
1220,2006,1,2,Mid
1220,2007,1,2,Mid
1220,2008,1,2,Mid
1220,2009,1,2,Mid
1220,2010,1,2,Mid
1220,2011,1,2,Mid
1220,2012,1,2,Mid
1221,2012,1,2,Mid
1225,2010,1,2,Mid
1225,2011,1,2,Mid
1225,2012,1,2,Mid
1230,1997,2,2,Early
1230,1998,2,2,Early
1230,1999,2,2,Early
1230,2000,2,2,Early
1230,2001,2,2,Early
1230,2002,2,2,Early
1230,2003,2,2,Early
1230,2004,2,2,Early
1230,2005,2,2,Early
1230,2006,2,2,Early
1230,2007,2,2,Early
1230,2008,2,2,Early
1230,2009,2,2,Early
1230,2010,2,2,Early
1230,2011,2,2,Early
1230,2012,2,2,Early
1240,1997,2,2,Early
1240,1998,2,2,Early
1240,1999,2,2,Early
1240,2000,2,2,Early
1240,2001,2,2,Early
1240,2002,2,2,Early
1240,2003,2,2,Early
1240,2004,2,2,Early
1240,2005,2,2,Early
1240,2006,2,2,Early
1240,2007,2,2,Early
1240,2008,2,2,Early
1240,2009,2,2,Early
1240,2010,2,2,Early
1240,2011,2,2,Early
1240,2012,2,2,Early
1241,2010,2,2,Early
1241,2011,2,2,Early
1241,2012,2,2,Early
1245,2010,2,2,Early
1245,2011,2,2,Early
1245,2012,2,2,Early
1250,1997,2,2,Early
1250,1998,2,2,Early
1250,1999,2,2,Early
1250,2000,2,2,Early
1250,2001,2,2,Early
1250,2002,2,2,Early
1250,2003,2,2,Early
1250,2004,2,2,Early
1250,2005,2,2,Early
1250,2006,2,2,Early
1250,2007,2,2,Early
1250,2008,2,2,Early
1250,2009,2,2,Early
1250,2010,2,2,Early
1250,2011,2,2,Early
1250,2012,2,2,Early
1251,2003,2,2,Early
1251,2004,2,2,Early
1251,2005,2,2,Early
1251,2006,2,2,Early
1251,2007,2,2,Early
1251,2008,2,2,Early
1251,2009,2,2,Early
1251,2010,2,2,Early
1251,2011,2,2,Early
1251,2012,2,2,Early
1252,2008,2,2,Early
1255,2010,2,2,Early
1255,2011,2,2,Early
1255,2012,2,2,Early
1260,1999,2,2,Early
1260,2000,2,2,Early
1260,2001,2,2,Early
1260,2002,2,2,Early
1260,2003,2,2,Early
1260,2004,2,2,Early
1260,2005,2,2,Mid
1260,2006,2,2,Early
1260,2007,2,2,Early
1260,2008,2,2,Early
1260,2009,2,2,Early
1260,2010,2,2,Early
1260,2011,2,2,Early
1260,2012,2,2,Early
1270,1999,1,2,Mid
1270,2000,1,2,Mid
1270,2001,1,2,Mid
1270,2002,1,2,Mid
1270,2003,1,2,Mid
1270,2004,1,2,Mid
1270,2005,1,2,Mid
1270,2006,1,2,Late
1270,2007,1,2,Late
1270,2008,1,2,Late
1270,2009,1,2,Late
1270,2010,1,2,Late
1270,2011,1,2,Late
1270,2012,1,2,Mid
1272,1999,1,2,Mid
1272,2009,1,2,Mid
1272,2010,1,2,Mid
1272,2011,1,2,Mid
1272,2012,1,2,Mid
1275,2010,1,2,Late
1275,2011,1,2,Late
1275,2012,1,2,Late
1280,2005,1,2,Mid
1280,2006,1,1,Mid
1280,2007,1,2,Early
1280,2008,1,2,Early
1280,2009,1,2,Early
1280,2010,1,2,Early
1280,2011,1,2,Early
1280,2012,1,2,Early
1290,2007,2,2,Early
1290,2008,2,2,Early
1290,2009,2,2,Early
1290,2010,2,2,Early
1290,2011,2,2,Early
1290,2012,2,2,Early
1299,2008,2,2,Early
1299,2009,2,2,Early
1299,2010,2,2,Early
1299,2011,2,2,Early
1299,2012,2,2,Early
1301,2005,2,3,Early
1301,2006,2,3,Early
1301,2007,1,3,Late
1301,2008,1,3,Late
1301,2009,1,3,Late
1301,2010,1,3,Late
1301,2011,1,3,Late
1301,2012,2,3,Early
1302,1998,1,3,Mid
1302,1999,1,3,Mid
1302,2001,1,3,Mid
1302,2002,1,3,Mid
1302,2010,2,3,Mid
1302,2011,2,3,Mid
1303,2010,0,3,Mid
1303,2011,1,3,Early
1303,2012,1,3,Early
1304,2010,1,3,Late
1304,2011,1,3,Late
1304,2012,1,3,Late
1310,2012,0,3,Late
1401,2002,1,4,Mid
1401,2003,1,4,Mid
1401,2004,1,4,Mid
1401,2005,1,4,Mid
1401,2006,2,4,Early
1401,2007,2,4,Early
1401,2008,1,4,Late
1402,2002,1,4,Late
1402,2003,1,4,Late
1402,2004,1,4,Late
1402,2005,1,4,Mid
1402,2006,1,4,Mid
1402,2007,1,4,Mid
1402,2008,1,4,Mid
1402,2009,1,4,Mid
1402,2010,1,4,Mid
1402,2011,1,4,Early
1402,2012,1,4,Mid
1403,2008,2,4,Mid
1404,1998,2,4,Early
1404,1999,2,4,Early
1404,2001,2,4,Early
1404,2002,2,4,Early
1404,2003,2,4,Early
1404,2004,2,4,Early
1405,1997,2,4,Early
1405,1998,2,4,Early
1405,1999,2,4,Early
1405,2000,2,4,Early
1405,2001,2,4,Early
1405,2002,2,4,Early
1405,2003,2,4,Early
1405,2004,2,4,Early
1406,2007,2,4,Early
1406,2008,2,4,Early
1406,2009,2,4,Early
1406,2010,2,4,Early
1406,2011,2,4,Early
1406,2012,2,4,Early
1409,1997,1,4,Late
1409,1998,1,4,Late
1409,1999,1,4,Early
1409,2000,1,4,Early
1409,2001,1,4,Late
1409,2002,1,4,Late
1409,2003,1,4,Late
1409,2004,1,4,Late
1410,2008,2,4,Early
1410,2009,1,4,Late
1410,2010,1,4,Late
1410,2011,1,4,Late
1410,2012,2,4,Early
1489,2002,0,2,Late
1489,2003,0,2,Late
1489,2004,0,2,Late
1490,2002,0,1,Late
1490,2003,0,1,Late
1490,2004,0,1,Late
1491,2001,1,2,Early
1491,2002,0,1,Mid
1491,2003,1,2,Early
1491,2004,1,2,Early
1492,2001,1,2,Early
1492,2002,1,2,Early
1492,2003,1,2,Early
1492,2004,1,2,Early
1493,2001,1,2,Early
1494,2001,1,1,Late
1494,2002,1,1,Late
1494,2003,1,1,Late
1494,2004,1,1,Late
1495,1999,1,1,Mid
1495,2000,1,1,Mid
1495,2001,1,1,Mid
1495,2002,1,1,Mid
1495,2003,1,1,Mid
1495,2004,1,1,Mid
1499,1999,1,2,Early
1499,2000,1,2,Early
1499,2001,1,2,Early
1501,2001,1,4,Early
1501,2002,1,4,Early
1501,2003,1,4,Early
1501,2004,1,4,Early
1501,2005,1,4,Early
1501,2006,1,4,Early
1501,2007,1,4,Early
1501,2008,1,4,Early
1502,1999,1,4,Late
1502,2000,1,4,Late
1502,2001,1,4,Late
1502,2002,1,4,Late
1502,2003,1,4,Late
1502,2004,1,4,Late
1502,2005,1,4,Late
1502,2007,1,4,Late
1503,2001,1,4,Late
1503,2002,1,4,Late
1503,2003,1,4,Late
1503,2004,1,4,Late
1503,2006,1,5,Late
1503,2007,1,5,Late
1503,2008,1,4,Late
1503,2009,1,5,Late
1503,2010,1,4,Late
1503,2011,1,4,Late
1503,2012,1,4,Late
1504,2000,1,4,Early
1504,2001,1,4,Early
1504,2002,1,4,Early
1504,2003,1,4,Early
1504,2004,1,4,Early
1510,1997,1,4,Mid
1510,1998,1,4,Mid
1510,1999,1,4,Mid
1510,2000,1,4,Mid
1510,2001,1,4,Mid
1510,2002,1,4,Mid
1510,2003,1,4,Mid
1510,2004,1,4,Mid
1510,2005,1,4,Mid
1510,2006,1,4,Mid
1510,2007,1,4,Mid
1510,2008,1,4,Mid
1510,2009,1,4,Mid
1510,2010,1,4,Mid
1510,2011,1,4,Mid
1510,2012,1,4,Mid
1512,2011,2,4,Early
1512,2012,2,4,Early
1513,2011,2,4,Early
1513,2012,2,4,Early
1520,1997,1,4,Late
1520,1998,1,4,Late
1520,1999,1,4,Late
1520,2000,1,4,Late
1520,2001,1,4,Late
1520,2002,1,4,Late
1520,2003,1,4,Late
1520,2004,1,4,Late
1520,2005,1,4,Late
1520,2006,1,4,Late
1520,2007,1,4,Late
1520,2008,1,4,Late
1520,2009,1,4,Late
1520,2010,1,4,Late
1520,2011,1,4,Late
1520,2012,1,4,Late
1521,2008,1,4,Late
1521,2009,1,4,Late
1521,2010,1,4,Late
1521,2011,1,4,Late
1521,2012,1,4,Late
1525,2008,1,4,Late
1525,2010,1,4,Late
1525,2011,1,4,Late
1525,2012,1,4,Late
1540,1997,1,4,Late
1540,1998,1,4,Late
1540,1999,1,4,Late
1540,2000,1,4,Late
1540,2001,1,4,Late
1540,2002,1,4,Late
1540,2003,1,4,Late
1540,2004,1,4,Late
1540,2005,1,4,Late
1540,2006,1,4,Late
1540,2007,1,4,Late
1540,2008,1,4,Mid
1540,2009,1,4,Late
1540,2010,1,4,Late
1540,2011,1,4,Late
1540,2012,1,4,Late
1550,1997,2,4,Early
1550,1998,2,4,Early
1550,1999,2,4,Early
1550,2000,2,4,Early
1550,2001,2,4,Early
1550,2002,2,4,Early
1550,2003,2,4,Early
1550,2004,2,4,Early
1550,2005,2,4,Early
1550,2006,2,5,Early
1550,2007,2,5,Early
1550,2008,1,4,Late
1550,2009,2,4,Early
1550,2010,2,4,Early
1550,2011,2,4,Early
1550,2012,2,4,Early
1596,2001,1,2,Late
1596,2002,0,2,Early
1597,1999,1,2,Late
1597,2000,1,2,Late
1597,2001,1,2,Late
1597,2002,1,2,Late
